REGIONTYPE,REGION,YEAR,WEEK,PERCENTWEIGHTEDILI,PERCENTUNWEIGHTEDILI,AGE04,AGE2549,AGE2564,AGE524,AGE5064,AGE65,ILITOTAL,NUMOFPROVIDERS,TOTALPATIENTS
States,Wyoming,2016,19,X,0.793651,X,X,X,X,X,X,21,14,2646
States,Puerto Rico,2016,19,X,5.2102,X,X,X,X,X,X,233,7,4472
States,Virgin Islands,2016,19,X,1.63551,X,X,X,X,X,X,14,2,856
States,New York City,2016,19,X,1.5466,X,X,X,X,X,X,1532,89,99056
States,Alabama,2016,20,X,2.69975,X,X,X,X,X,X,173,22,6408
States,Alaska,2016,20,X,3.39847,X,X,X,X,X,X,40,4,1177
States,Arizona,2016,20,X,1.87616,X,X,X,X,X,X,363,56,19348
States,Arkansas,2016,20,X,1.45472,X,X,X,X,X,X,31,7,2131
States,California,2016,20,X,1.48681,X,X,X,X,X,X,527,102,35445
States,Colorado,2016,20,X,0.635654,X,X,X,X,X,X,22,6,3461
States,Connecticut,2016,20,X,1.53846,X,X,X,X,X,X,13,10,845
States,Delaware,2016,20,X,0.112486,X,X,X,X,X,X,3,11,2667
States,District of Columbia,2016,20,X,8.3871,X,X,X,X,X,X,130,2,1550
States,Florida,2016,20,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,20,X,1.97988,X,X,X,X,X,X,669,28,33790
States,Hawaii,2016,20,X,2.27273,X,X,X,X,X,X,29,12,1276
States,Idaho,2016,20,X,0.999231,X,X,X,X,X,X,13,6,1301
States,Illinois,2016,20,X,1.41111,X,X,X,X,X,X,636,76,45071
States,Indiana,2016,20,X,1.1554,X,X,X,X,X,X,40,24,3462
States,Iowa,2016,20,X,0.0917431,X,X,X,X,X,X,1,6,1090
States,Kansas,2016,20,X,0.644909,X,X,X,X,X,X,33,25,5117
States,Kentucky,2016,20,X,0.23543,X,X,X,X,X,X,53,28,22512
States,Louisiana,2016,20,X,1.78963,X,X,X,X,X,X,840,72,46937
States,Maine,2016,20,X,0.719984,X,X,X,X,X,X,37,25,5139
States,Maryland,2016,20,X,1.05696,X,X,X,X,X,X,95,25,8988
States,Massachusetts,2016,20,X,0.807351,X,X,X,X,X,X,181,33,22419
States,Michigan,2016,20,X,0.653622,X,X,X,X,X,X,159,73,24326
States,Minnesota,2016,20,X,0.770626,X,X,X,X,X,X,17,13,2206
States,Mississippi,2016,20,X,2.23964,X,X,X,X,X,X,400,46,17860
States,Missouri,2016,20,X,0.886672,X,X,X,X,X,X,32,19,3609
States,Montana,2016,20,X,0,X,X,X,X,X,X,0,6,1627
States,Nebraska,2016,20,X,0.396825,X,X,X,X,X,X,9,12,2268
States,Nevada,2016,20,X,0.307999,X,X,X,X,X,X,34,20,11039
States,New Hampshire,2016,20,X,0.471698,X,X,X,X,X,X,17,19,3604
States,New Jersey,2016,20,X,1.6298,X,X,X,X,X,X,56,13,3436
States,New Mexico,2016,20,X,1.39457,X,X,X,X,X,X,150,26,10756
States,New York,2016,20,X,0.529832,X,X,X,X,X,X,23,34,4341
States,North Carolina,2016,20,X,1.30969,X,X,X,X,X,X,96,36,7330
States,North Dakota,2016,20,X,0.687876,X,X,X,X,X,X,8,7,1163
States,Ohio,2016,20,X,0.547341,X,X,X,X,X,X,77,62,14068
States,Oklahoma,2016,20,X,1.5252,X,X,X,X,X,X,69,22,4524
States,Oregon,2016,20,X,0.0763359,X,X,X,X,X,X,2,8,2620
States,Pennsylvania,2016,20,X,1.72241,X,X,X,X,X,X,155,33,8999
States,Rhode Island,2016,20,X,0.217202,X,X,X,X,X,X,10,17,4604
States,South Carolina,2016,20,X,0.334697,X,X,X,X,X,X,9,8,2689
States,South Dakota,2016,20,X,1.17338,X,X,X,X,X,X,76,32,6477
States,Tennessee,2016,20,X,1.9096,X,X,X,X,X,X,158,53,8274
States,Texas,2016,20,X,2.35638,X,X,X,X,X,X,459,76,19479
States,Utah,2016,20,X,1.13827,X,X,X,X,X,X,210,34,18449
States,Vermont,2016,20,X,0.572005,X,X,X,X,X,X,17,11,2972
States,Virginia,2016,20,X,1.75606,X,X,X,X,X,X,1622,144,92366
States,Washington,2016,20,X,0.378597,X,X,X,X,X,X,15,31,3962
States,West Virginia,2016,20,X,1.16541,X,X,X,X,X,X,176,41,15102
States,Wisconsin,2016,20,X,2.04325,X,X,X,X,X,X,103,16,5041
States,Wyoming,2016,20,X,0.407709,X,X,X,X,X,X,11,13,2698
States,Puerto Rico,2016,20,X,3.95058,X,X,X,X,X,X,243,9,6151
States,Virgin Islands,2016,20,X,1.52403,X,X,X,X,X,X,13,2,853
States,New York City,2016,20,X,1.42314,X,X,X,X,X,X,1415,87,99428
States,Alabama,2016,21,X,2.23771,X,X,X,X,X,X,122,22,5452
States,Alaska,2016,21,X,0.544588,X,X,X,X,X,X,8,5,1469
States,Arizona,2016,21,X,1.36355,X,X,X,X,X,X,299,54,21928
States,Arkansas,2016,21,X,0.389864,X,X,X,X,X,X,4,6,1026
States,California,2016,21,X,1.44399,X,X,X,X,X,X,515,99,35665
States,Colorado,2016,21,X,0.493523,X,X,X,X,X,X,16,6,3242
States,Connecticut,2016,21,X,1.38504,X,X,X,X,X,X,10,11,722
States,Delaware,2016,21,X,0,X,X,X,X,X,X,0,12,2939
States,District of Columbia,2016,21,X,9.15649,X,X,X,X,X,X,165,2,1802
States,Florida,2016,21,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,21,X,1.89808,X,X,X,X,X,X,628,28,33086
States,Hawaii,2016,21,X,2.14286,X,X,X,X,X,X,27,12,1260
States,Idaho,2016,21,X,0.185185,X,X,X,X,X,X,1,4,540
States,Illinois,2016,21,X,1.31884,X,X,X,X,X,X,540,69,40945
States,Indiana,2016,21,X,1.03506,X,X,X,X,X,X,31,19,2995
States,Iowa,2016,21,X,0.172563,X,X,X,X,X,X,2,6,1159
States,Kansas,2016,21,X,0.560292,X,X,X,X,X,X,23,16,4105
States,Kentucky,2016,21,X,0.149585,X,X,X,X,X,X,29,22,19387
States,Louisiana,2016,21,X,1.67445,X,X,X,X,X,X,778,73,46463
States,Maine,2016,21,X,0.516956,X,X,X,X,X,X,25,24,4836
States,Maryland,2016,21,X,1.0372,X,X,X,X,X,X,75,20,7231
States,Massachusetts,2016,21,X,0.835339,X,X,X,X,X,X,177,28,21189
States,Michigan,2016,21,X,0.594686,X,X,X,X,X,X,109,68,18329
States,Minnesota,2016,21,X,0.589319,X,X,X,X,X,X,16,13,2715
States,Mississippi,2016,21,X,2.22658,X,X,X,X,X,X,386,44,17336
States,Missouri,2016,21,X,0.313199,X,X,X,X,X,X,7,13,2235
States,Montana,2016,21,X,0,X,X,X,X,X,X,0,6,1787
States,Nebraska,2016,21,X,0.236546,X,X,X,X,X,X,4,10,1691
States,Nevada,2016,21,X,0.307542,X,X,X,X,X,X,44,24,14307
States,New Hampshire,2016,21,X,0.264296,X,X,X,X,X,X,11,19,4162
States,New Jersey,2016,21,X,1.23648,X,X,X,X,X,X,40,13,3235
States,New Mexico,2016,21,X,1.22297,X,X,X,X,X,X,95,20,7768
States,New York,2016,21,X,0.327198,X,X,X,X,X,X,8,30,2445
States,North Carolina,2016,21,X,1.3033,X,X,X,X,X,X,70,27,5371
States,North Dakota,2016,21,X,0.702576,X,X,X,X,X,X,9,7,1281
States,Ohio,2016,21,X,0.468722,X,X,X,X,X,X,52,46,11094
States,Oklahoma,2016,21,X,0.392734,X,X,X,X,X,X,8,16,2037
States,Oregon,2016,21,X,0,X,X,X,X,X,X,0,7,2516
States,Pennsylvania,2016,21,X,1.40242,X,X,X,X,X,X,144,32,10268
States,Rhode Island,2016,21,X,0.0534474,X,X,X,X,X,X,2,15,3742
States,South Carolina,2016,21,X,0.310452,X,X,X,X,X,X,9,8,2899
States,South Dakota,2016,21,X,1.15304,X,X,X,X,X,X,55,24,4770
States,Tennessee,2016,21,X,2.0209,X,X,X,X,X,X,147,50,7274
States,Texas,2016,21,X,2.78809,X,X,X,X,X,X,518,74,18579
States,Utah,2016,21,X,1.37956,X,X,X,X,X,X,230,28,16672
States,Vermont,2016,21,X,1.12597,X,X,X,X,X,X,16,7,1421
States,Virginia,2016,21,X,1.71059,X,X,X,X,X,X,1552,139,90729
States,Washington,2016,21,X,0.283186,X,X,X,X,X,X,8,25,2825
States,West Virginia,2016,21,X,1.34412,X,X,X,X,X,X,186,32,13838
States,Wisconsin,2016,21,X,0.619743,X,X,X,X,X,X,14,18,2259
States,Wyoming,2016,21,X,0.475494,X,X,X,X,X,X,13,13,2734
States,Puerto Rico,2016,21,X,5.6383,X,X,X,X,X,X,265,7,4700
States,Virgin Islands,2016,21,X,1.02041,X,X,X,X,X,X,8,2,784
States,New York City,2016,21,X,1.41027,X,X,X,X,X,X,1277,45,90550
States,Alabama,2016,22,X,1.92926,X,X,X,X,X,X,84,19,4354
States,Alaska,2016,22,X,0.547945,X,X,X,X,X,X,6,4,1095
States,Arizona,2016,22,X,1.19484,X,X,X,X,X,X,238,55,19919
States,Arkansas,2016,22,X,0,X,X,X,X,X,X,0,5,570
States,California,2016,22,X,1.37865,X,X,X,X,X,X,417,105,30247
States,Colorado,2016,22,X,0.311958,X,X,X,X,X,X,9,6,2885
States,Connecticut,2016,22,X,1.32743,X,X,X,X,X,X,12,11,904
States,Delaware,2016,22,X,0.275356,X,X,X,X,X,X,6,12,2179
States,District of Columbia,2016,22,X,9.33243,X,X,X,X,X,X,137,2,1468
States,Florida,2016,22,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,22,X,1.66647,X,X,X,X,X,X,556,29,33364
States,Hawaii,2016,22,X,2.13068,X,X,X,X,X,X,15,10,704
States,Idaho,2016,22,X,0,X,X,X,X,X,X,0,2,292
States,Illinois,2016,22,X,1.3797,X,X,X,X,X,X,513,66,37182
States,Indiana,2016,22,X,0.701637,X,X,X,X,X,X,21,19,2993
States,Iowa,2016,22,X,0.115075,X,X,X,X,X,X,1,6,869
States,Kansas,2016,22,X,0.299003,X,X,X,X,X,X,9,14,3010
States,Kentucky,2016,22,X,0.0957625,X,X,X,X,X,X,20,20,20885
States,Louisiana,2016,22,X,1.4716,X,X,X,X,X,X,661,72,44917
States,Maine,2016,22,X,0.84122,X,X,X,X,X,X,32,24,3804
States,Maryland,2016,22,X,2.12127,X,X,X,X,X,X,113,18,5327
States,Massachusetts,2016,22,X,0.582216,X,X,X,X,X,X,99,26,17004
States,Michigan,2016,22,X,0.470475,X,X,X,X,X,X,78,69,16579
States,Minnesota,2016,22,X,0.614125,X,X,X,X,X,X,12,11,1954
States,Mississippi,2016,22,X,1.97856,X,X,X,X,X,X,347,47,17538
States,Missouri,2016,22,X,0.53357,X,X,X,X,X,X,12,16,2249
States,Montana,2016,22,X,0,X,X,X,X,X,X,0,6,1348
States,Nebraska,2016,22,X,0.564175,X,X,X,X,X,X,8,10,1418
States,Nevada,2016,22,X,0.404401,X,X,X,X,X,X,43,23,10633
States,New Hampshire,2016,22,X,0.379027,X,X,X,X,X,X,12,19,3166
States,New Jersey,2016,22,X,1.03712,X,X,X,X,X,X,19,14,1832
States,New Mexico,2016,22,X,1.81607,X,X,X,X,X,X,94,16,5176
States,New York,2016,22,X,0,X,X,X,X,X,X,0,32,1965
States,North Carolina,2016,22,X,1.16256,X,X,X,X,X,X,58,25,4989
States,North Dakota,2016,22,X,0.3663,X,X,X,X,X,X,4,7,1092
States,Ohio,2016,22,X,0.493653,X,X,X,X,X,X,42,48,8508
States,Oklahoma,2016,22,X,0.556019,X,X,X,X,X,X,20,17,3597
States,Oregon,2016,22,X,0,X,X,X,X,X,X,0,7,2105
States,Pennsylvania,2016,22,X,1.5011,X,X,X,X,X,X,136,33,9060
States,Rhode Island,2016,22,X,0,X,X,X,X,X,X,0,16,3131
States,South Carolina,2016,22,X,0.203252,X,X,X,X,X,X,5,7,2460
States,South Dakota,2016,22,X,1.2607,X,X,X,X,X,X,53,24,4204
States,Tennessee,2016,22,X,2.63069,X,X,X,X,X,X,155,50,5892
States,Texas,2016,22,X,2.47401,X,X,X,X,X,X,395,72,15966
States,Utah,2016,22,X,1.69,X,X,X,X,X,X,239,31,14142
States,Vermont,2016,22,X,0.970874,X,X,X,X,X,X,14,8,1442
States,Virginia,2016,22,X,1.66439,X,X,X,X,X,X,1536,139,92286
States,Washington,2016,22,X,0.299177,X,X,X,X,X,X,8,24,2674
States,West Virginia,2016,22,X,0.975107,X,X,X,X,X,X,123,35,12614
States,Wisconsin,2016,22,X,1.99471,X,X,X,X,X,X,83,20,4161
States,Wyoming,2016,22,X,0.575986,X,X,X,X,X,X,13,14,2257
States,Puerto Rico,2016,22,X,3.72693,X,X,X,X,X,X,208,9,5581
States,Virgin Islands,2016,22,X,1.52778,X,X,X,X,X,X,11,2,720
States,New York City,2016,22,X,1.33189,X,X,X,X,X,X,1303,87,97831
States,Alabama,2016,23,X,1.64923,X,X,X,X,X,X,93,21,5639
States,Alaska,2016,23,X,0.436681,X,X,X,X,X,X,5,4,1145
States,Arizona,2016,23,X,1.30139,X,X,X,X,X,X,302,54,23206
States,Arkansas,2016,23,X,0.218579,X,X,X,X,X,X,2,5,915
States,California,2016,23,X,1.36671,X,X,X,X,X,X,440,97,32194
States,Colorado,2016,23,X,0.577157,X,X,X,X,X,X,19,7,3292
States,Connecticut,2016,23,X,0.980392,X,X,X,X,X,X,8,11,816
States,Delaware,2016,23,X,0.134544,X,X,X,X,X,X,4,12,2973
States,District of Columbia,2016,23,X,8.6386,X,X,X,X,X,X,158,2,1829
States,Florida,2016,23,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,23,X,1.29727,X,X,X,X,X,X,448,29,34534
States,Hawaii,2016,23,X,1.6129,X,X,X,X,X,X,12,11,744
States,Idaho,2016,23,X,0,X,X,X,X,X,X,0,2,398
States,Illinois,2016,23,X,1.00205,X,X,X,X,X,X,395,64,39419
States,Indiana,2016,23,X,1.11572,X,X,X,X,X,X,35,19,3137
States,Iowa,2016,23,X,0,X,X,X,X,X,X,0,3,389
States,Kansas,2016,23,X,0.369872,X,X,X,X,X,X,11,13,2974
States,Kentucky,2016,23,X,0.0587889,X,X,X,X,X,X,11,20,18711
States,Louisiana,2016,23,X,1.25215,X,X,X,X,X,X,569,72,45442
States,Maine,2016,23,X,0.59778,X,X,X,X,X,X,28,24,4684
States,Maryland,2016,23,X,1.74346,X,X,X,X,X,X,112,18,6424
States,Massachusetts,2016,23,X,0.837011,X,X,X,X,X,X,165,25,19713
States,Michigan,2016,23,X,0.471162,X,X,X,X,X,X,87,68,18465
States,Minnesota,2016,23,X,0.558919,X,X,X,X,X,X,12,13,2147
States,Mississippi,2016,23,X,1.49065,X,X,X,X,X,X,271,48,18180
States,Missouri,2016,23,X,0.918964,X,X,X,X,X,X,22,16,2394
States,Montana,2016,23,X,0,X,X,X,X,X,X,0,4,1604
States,Nebraska,2016,23,X,0.383352,X,X,X,X,X,X,7,10,1826
States,Nevada,2016,23,X,0.330291,X,X,X,X,X,X,38,20,11505
States,New Hampshire,2016,23,X,0.406642,X,X,X,X,X,X,12,16,2951
States,New Jersey,2016,23,X,1.19112,X,X,X,X,X,X,22,13,1847
States,New Mexico,2016,23,X,1.04917,X,X,X,X,X,X,67,19,6386
States,New York,2016,23,X,0,X,X,X,X,X,X,0,32,2372
States,North Carolina,2016,23,X,1.23501,X,X,X,X,X,X,69,25,5587
States,North Dakota,2016,23,X,0.29703,X,X,X,X,X,X,3,6,1010
States,Ohio,2016,23,X,0.481478,X,X,X,X,X,X,49,47,10177
States,Oklahoma,2016,23,X,0.587248,X,X,X,X,X,X,21,16,3576
States,Oregon,2016,23,X,0.133393,X,X,X,X,X,X,3,7,2249
States,Pennsylvania,2016,23,X,1.31918,X,X,X,X,X,X,123,35,9324
States,Rhode Island,2016,23,X,0.0843407,X,X,X,X,X,X,3,16,3557
States,South Carolina,2016,23,X,0.149198,X,X,X,X,X,X,4,8,2681
States,South Dakota,2016,23,X,0.8581,X,X,X,X,X,X,41,25,4778
States,Tennessee,2016,23,X,2.25254,X,X,X,X,X,X,142,50,6304
States,Texas,2016,23,X,1.99249,X,X,X,X,X,X,276,49,13852
States,Utah,2016,23,X,0.803757,X,X,X,X,X,X,178,38,22146
States,Vermont,2016,23,X,0.499688,X,X,X,X,X,X,8,8,1601
States,Virginia,2016,23,X,1.34067,X,X,X,X,X,X,1223,137,91223
States,Washington,2016,23,X,0.4,X,X,X,X,X,X,13,24,3250
States,West Virginia,2016,23,X,0.577954,X,X,X,X,X,X,83,37,14361
States,Wisconsin,2016,23,X,1.77268,X,X,X,X,X,X,85,18,4795
States,Wyoming,2016,23,X,0.212917,X,X,X,X,X,X,6,15,2818
States,Puerto Rico,2016,23,X,4.16751,X,X,X,X,X,X,205,8,4919
States,Virgin Islands,2016,23,X,1.25,X,X,X,X,X,X,9,2,720
States,New York City,2016,23,X,1.28153,X,X,X,X,X,X,1284,85,100193
States,Alabama,2016,24,X,1.18132,X,X,X,X,X,X,63,21,5333
States,Alaska,2016,24,X,0.56391,X,X,X,X,X,X,6,4,1064
States,Arizona,2016,24,X,1.3982,X,X,X,X,X,X,313,54,22386
States,Arkansas,2016,24,X,0.194742,X,X,X,X,X,X,2,6,1027
States,California,2016,24,X,1.2644,X,X,X,X,X,X,395,102,31240
States,Colorado,2016,24,X,0.537474,X,X,X,X,X,X,18,6,3349
States,Connecticut,2016,24,X,0.564334,X,X,X,X,X,X,5,12,886
States,Delaware,2016,24,X,0,X,X,X,X,X,X,0,12,2888
States,District of Columbia,2016,24,X,7.15123,X,X,X,X,X,X,122,2,1706
States,Florida,2016,24,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,24,X,1.23513,X,X,X,X,X,X,436,29,35300
States,Hawaii,2016,24,X,1.06496,X,X,X,X,X,X,10,11,939
States,Idaho,2016,24,X,0.414365,X,X,X,X,X,X,3,3,724
States,Illinois,2016,24,X,0.861015,X,X,X,X,X,X,310,58,36004
States,Indiana,2016,24,X,1.12903,X,X,X,X,X,X,35,18,3100
States,Iowa,2016,24,X,0.19305,X,X,X,X,X,X,1,3,518
States,Kansas,2016,24,X,0.0913798,X,X,X,X,X,X,3,13,3283
States,Kentucky,2016,24,X,0.0385598,X,X,X,X,X,X,8,18,20747
States,Louisiana,2016,24,X,1.27622,X,X,X,X,X,X,586,73,45917
States,Maine,2016,24,X,0.634115,X,X,X,X,X,X,30,24,4731
States,Maryland,2016,24,X,1.26864,X,X,X,X,X,X,74,19,5833
States,Massachusetts,2016,24,X,0.580504,X,X,X,X,X,X,106,24,18260
States,Michigan,2016,24,X,0.321743,X,X,X,X,X,X,57,64,17716
States,Minnesota,2016,24,X,0.527325,X,X,X,X,X,X,11,13,2086
States,Mississippi,2016,24,X,1.44634,X,X,X,X,X,X,264,48,18253
States,Missouri,2016,24,X,0.486224,X,X,X,X,X,X,12,16,2468
States,Montana,2016,24,X,0,X,X,X,X,X,X,0,4,1465
States,Nebraska,2016,24,X,0.265957,X,X,X,X,X,X,5,10,1880
States,Nevada,2016,24,X,0.202169,X,X,X,X,X,X,22,20,10882
States,New Hampshire,2016,24,X,0.3001,X,X,X,X,X,X,9,17,2999
States,New Jersey,2016,24,X,0.944625,X,X,X,X,X,X,29,14,3070
States,New Mexico,2016,24,X,0.910494,X,X,X,X,X,X,59,18,6480
States,New York,2016,24,X,0.0979912,X,X,X,X,X,X,2,30,2041
States,North Carolina,2016,24,X,1.10207,X,X,X,X,X,X,65,26,5898
States,North Dakota,2016,24,X,0,X,X,X,X,X,X,0,5,879
States,Ohio,2016,24,X,0.495964,X,X,X,X,X,X,51,46,10283
States,Oklahoma,2016,24,X,0.44596,X,X,X,X,X,X,17,17,3812
States,Oregon,2016,24,X,0.268276,X,X,X,X,X,X,4,6,1491
States,Pennsylvania,2016,24,X,0.985171,X,X,X,X,X,X,95,31,9643
States,Rhode Island,2016,24,X,0,X,X,X,X,X,X,0,15,3504
States,South Carolina,2016,24,X,0.185529,X,X,X,X,X,X,5,8,2695
States,South Dakota,2016,24,X,0.808566,X,X,X,X,X,X,37,24,4576
States,Tennessee,2016,24,X,2.00154,X,X,X,X,X,X,130,49,6495
States,Texas,2016,24,X,2.1005,X,X,X,X,X,X,362,69,17234
States,Utah,2016,24,X,0.860215,X,X,X,X,X,X,196,39,22785
States,Vermont,2016,24,X,0.542169,X,X,X,X,X,X,9,8,1660
States,Virginia,2016,24,X,1.43361,X,X,X,X,X,X,1224,129,85379
States,Washington,2016,24,X,0.328947,X,X,X,X,X,X,8,24,2432
States,West Virginia,2016,24,X,0.65882,X,X,X,X,X,X,89,35,13509
States,Wisconsin,2016,24,X,1.09439,X,X,X,X,X,X,8,13,731
States,Wyoming,2016,24,X,0.190767,X,X,X,X,X,X,5,14,2621
States,Puerto Rico,2016,24,X,3.53144,X,X,X,X,X,X,205,9,5805
States,Virgin Islands,2016,24,X,2.1978,X,X,X,X,X,X,8,1,364
States,New York City,2016,24,X,1.26197,X,X,X,X,X,X,1222,88,96833
States,Alabama,2016,25,X,1.23199,X,X,X,X,X,X,59,19,4789
States,Alaska,2016,25,X,0.205198,X,X,X,X,X,X,3,5,1462
States,Arizona,2016,25,X,0.845835,X,X,X,X,X,X,159,45,18798
States,Arkansas,2016,25,X,0,X,X,X,X,X,X,0,5,945
States,California,2016,25,X,1.15867,X,X,X,X,X,X,376,100,32451
States,Colorado,2016,25,X,0.378191,X,X,X,X,X,X,12,6,3173
States,Connecticut,2016,25,X,0.350058,X,X,X,X,X,X,3,12,857
States,Delaware,2016,25,X,0,X,X,X,X,X,X,0,12,2492
States,District of Columbia,2016,25,X,6.88259,X,X,X,X,X,X,119,2,1729
States,Florida,2016,25,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,25,X,0.96729,X,X,X,X,X,X,338,28,34943
States,Hawaii,2016,25,X,1.37773,X,X,X,X,X,X,12,11,871
States,Idaho,2016,25,X,0.515464,X,X,X,X,X,X,3,2,582
States,Illinois,2016,25,X,0.988571,X,X,X,X,X,X,346,58,35000
States,Indiana,2016,25,X,0.485942,X,X,X,X,X,X,14,18,2881
States,Iowa,2016,25,X,0,X,X,X,X,X,X,0,3,455
States,Kansas,2016,25,X,0.242498,X,X,X,X,X,X,8,13,3299
States,Kentucky,2016,25,X,0.044359,X,X,X,X,X,X,9,16,20289
States,Louisiana,2016,25,X,1.19035,X,X,X,X,X,X,543,72,45617
States,Maine,2016,25,X,0.497512,X,X,X,X,X,X,24,24,4824
States,Maryland,2016,25,X,1.52132,X,X,X,X,X,X,86,19,5653
States,Massachusetts,2016,25,X,0.494651,X,X,X,X,X,X,86,23,17386
States,Michigan,2016,25,X,0.357244,X,X,X,X,X,X,63,66,17635
States,Minnesota,2016,25,X,0.56899,X,X,X,X,X,X,12,13,2109
States,Mississippi,2016,25,X,1.48546,X,X,X,X,X,X,263,48,17705
States,Missouri,2016,25,X,0.416493,X,X,X,X,X,X,10,16,2401
States,Montana,2016,25,X,0,X,X,X,X,X,X,0,4,1488
States,Nebraska,2016,25,X,0.554401,X,X,X,X,X,X,8,8,1443
States,Nevada,2016,25,X,0.26932,X,X,X,X,X,X,36,21,13367
States,New Hampshire,2016,25,X,0.187477,X,X,X,X,X,X,5,16,2667
States,New Jersey,2016,25,X,0.994546,X,X,X,X,X,X,31,13,3117
States,New Mexico,2016,25,X,0.999029,X,X,X,X,X,X,72,19,7207
States,New York,2016,25,X,0.0453926,X,X,X,X,X,X,1,31,2203
States,North Carolina,2016,25,X,1.02636,X,X,X,X,X,X,51,23,4969
States,North Dakota,2016,25,X,0,X,X,X,X,X,X,0,6,984
States,Ohio,2016,25,X,0.432526,X,X,X,X,X,X,40,45,9248
States,Oklahoma,2016,25,X,0.127429,X,X,X,X,X,X,4,16,3139
States,Oregon,2016,25,X,0.0774593,X,X,X,X,X,X,1,5,1291
States,Pennsylvania,2016,25,X,1.10414,X,X,X,X,X,X,102,31,9238
States,Rhode Island,2016,25,X,0.0558659,X,X,X,X,X,X,2,16,3580
States,South Carolina,2016,25,X,0.0373552,X,X,X,X,X,X,1,8,2677
States,South Dakota,2016,25,X,0.60733,X,X,X,X,X,X,29,22,4775
States,Tennessee,2016,25,X,1.3655,X,X,X,X,X,X,90,49,6591
States,Texas,2016,25,X,1.87159,X,X,X,X,X,X,316,68,16884
States,Utah,2016,25,X,0.915373,X,X,X,X,X,X,151,34,16496
States,Vermont,2016,25,X,0.454841,X,X,X,X,X,X,7,7,1539
States,Virginia,2016,25,X,1.25253,X,X,X,X,X,X,991,124,79120
States,Washington,2016,25,X,0.229797,X,X,X,X,X,X,6,20,2611
States,West Virginia,2016,25,X,0.454908,X,X,X,X,X,X,57,33,12530
States,Wisconsin,2016,25,X,0.386764,X,X,X,X,X,X,9,18,2327
States,Wyoming,2016,25,X,0.17838,X,X,X,X,X,X,5,14,2803
States,Puerto Rico,2016,25,X,3.56818,X,X,X,X,X,X,196,9,5493
States,Virgin Islands,2016,25,X,1.63043,X,X,X,X,X,X,6,1,368
States,New York City,2016,25,X,1.20967,X,X,X,X,X,X,1224,86,101185
States,Alabama,2016,26,X,1.09025,X,X,X,X,X,X,54,20,4953
States,Alaska,2016,26,X,0.186567,X,X,X,X,X,X,2,4,1072
States,Arizona,2016,26,X,1.04029,X,X,X,X,X,X,165,44,15861
States,Arkansas,2016,26,X,0.0993049,X,X,X,X,X,X,1,5,1007
States,California,2016,26,X,1.21986,X,X,X,X,X,X,381,96,31233
States,Colorado,2016,26,X,0.322477,X,X,X,X,X,X,10,5,3101
States,Connecticut,2016,26,X,0.303951,X,X,X,X,X,X,4,15,1316
States,Delaware,2016,26,X,0,X,X,X,X,X,X,0,12,2763
States,District of Columbia,2016,26,X,5.40915,X,X,X,X,X,X,78,2,1442
States,Florida,2016,26,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2016,26,X,1.01903,X,X,X,X,X,X,340,28,33365
States,Hawaii,2016,26,X,1.21279,X,X,X,X,X,X,11,12,907
States,Idaho,2016,26,X,0,X,X,X,X,X,X,0,1,297
States,Illinois,2016,26,X,1.16108,X,X,X,X,X,X,355,57,30575
States,Indiana,2016,26,X,0.209132,X,X,X,X,X,X,6,18,2869
States,Iowa,2016,26,X,0,X,X,X,X,X,X,0,3,354
States,Kansas,2016,26,X,0.193112,X,X,X,X,X,X,6,12,3107
States,Kentucky,2016,26,X,0.00578436,X,X,X,X,X,X,1,15,17288
States,Louisiana,2016,26,X,1.13014,X,X,X,X,X,X,510,71,45127
States,Maine,2016,26,X,0.699143,X,X,X,X,X,X,31,24,4434
States,Maryland,2016,26,X,1.04889,X,X,X,X,X,X,59,18,5625
States,Massachusetts,2016,26,X,0.454519,X,X,X,X,X,X,77,22,16941
States,Michigan,2016,26,X,0.367341,X,X,X,X,X,X,53,60,14428
States,Minnesota,2016,26,X,0.475813,X,X,X,X,X,X,12,14,2522
States,Mississippi,2016,26,X,1.20597,X,X,X,X,X,X,189,48,15672
States,Missouri,2016,26,X,0.388098,X,X,X,X,X,X,9,16,2319
States,Montana,2016,26,X,0.0696864,X,X,X,X,X,X,1,3,1435
States,Nebraska,2016,26,X,0.632911,X,X,X,X,X,X,11,10,1738
States,Nevada,2016,26,X,0.276187,X,X,X,X,X,X,27,17,9776
States,New Hampshire,2016,26,X,0.247001,X,X,X,X,X,X,7,17,2834
States,New Jersey,2016,26,X,0.770003,X,X,X,X,X,X,23,14,2987
States,New Mexico,2016,26,X,0.873686,X,X,X,X,X,X,59,17,6753
States,New York,2016,26,X,0.0457247,X,X,X,X,X,X,1,31,2187
States,North Carolina,2016,26,X,0.71273,X,X,X,X,X,X,36,23,5051
States,North Dakota,2016,26,X,0.7109,X,X,X,X,X,X,3,5,422
